id,name,content,difficulty
218,The Skyline Problem,"['A', 'skyline', 'outer', 'contour', 'silhouette', 'formed', 'buildings', 'city', 'viewed', 'Now', 'suppose', 'given', 'locations', 'height', 'buildings', 'shown', 'cityscape', 'photo', 'write', 'program', 'output', 'skyline', 'formed', 'buildings', 'collectively', 'The', 'geometric', 'information', 'building', 'represented', 'triplet', 'integers', 'Li', 'Ri', 'x', 'coordinates', 'left', 'right', 'edge', 'ith', 'Hi', 'It', 'guaranteed', 'Ri', 'Hi', 'Ri', 'Li', 'You', 'may', 'assume', 'buildings', 'perfect', 'rectangles', 'grounded', 'absolutely', 'flat', 'surface', 'height', 'For', 'dimensions', 'buildings', 'Figure', 'A', 'recorded', 'The', 'output', 'list', 'dots', 'Figure', 'format', 'uniquely', 'defines', 'A', 'key', 'point', 'left', 'endpoint', 'horizontal', 'line', 'Note', 'last', 'key', 'rightmost', 'building', 'merely', 'used', 'mark', 'termination', 'always', 'zero', 'ground', 'two', 'adjacent', 'buildings', 'considered', 'part', 'skyline', 'For', 'skyline', 'Figure', 'B', 'represented', 'The', 'number', 'buildings', 'input', 'list', 'guaranteed', 'range', 'The', 'input', 'list', 'already', 'sorted', 'ascending', 'order', 'left', 'x', 'position', 'The', 'output', 'list', 'must', 'sorted', 'x', 'There', 'must', 'consecutive', 'horizontal', 'lines', 'equal', 'height', 'output', 'For', 'three', 'lines', 'height', 'merged', 'one', 'final', 'output']",3
217,Contains Duplicate,"['Given', 'array', 'find', 'array', 'contains', 'Your', 'function', 'return', 'true', 'value', 'appears', 'least', 'twice', 'return', 'false', 'every', 'element', 'Example', 'true', 'Example', 'false', 'Example', 'true']",1
216,Combination Sum III,"['Find', 'possible', 'combinations', 'k', 'numbers', 'add', 'number', 'given', 'numbers', 'used', 'combination', 'unique', 'set', 'All', 'numbers', 'positive', 'The', 'solution', 'set', 'must', 'contain', 'duplicate', 'Example', 'k', 'n', 'Example', 'k', 'n']",2
215,Kth Largest Element in an Array,"['Find', 'kth', 'largest', 'element', 'unsorted', 'Note', 'kth', 'largest', 'element', 'sorted', 'kth', 'distinct', 'Example', 'k', 'Example', 'k', 'You', 'may', 'assume', 'k', 'always', 'k']",2
214,Shortest Palindrome,"['Given', 'string', 'allowed', 'convert', 'palindrome', 'adding', 'characters', 'front', 'Find', 'return', 'shortest', 'palindrome', 'find', 'performing', 'Example', 'Example']",3
213,House Robber II,"['You', 'professional', 'robber', 'planning', 'rob', 'houses', 'along', 'Each', 'house', 'certain', 'amount', 'money', 'All', 'houses', 'place', 'arranged', 'That', 'means', 'first', 'house', 'neighbor', 'last', 'adjacent', 'houses', 'security', 'system', 'connected', 'automatically', 'contact', 'police', 'two', 'adjacent', 'houses', 'broken', 'Given', 'list', 'integers', 'representing', 'amount', 'money', 'determine', 'maximum', 'amount', 'money', 'rob', 'tonight', 'without', 'alerting', 'Example', 'You', 'cannot', 'rob', 'house', 'rob', 'house', 'adjacent', 'Example', 'Rob', 'house', 'rob', 'house', 'Total', 'amount', 'rob']",2
212,Word Search II,"['Given', 'board', 'list', 'words', 'find', 'words', 'Each', 'word', 'must', 'constructed', 'letters', 'sequentially', 'adjacent', 'cells', 'horizontally', 'vertically', 'The', 'letter', 'cell', 'may', 'used', 'board', 'words', 'All', 'inputs', 'consist', 'lowercase', 'letters', 'The', 'values']",3
211,Add and Search Word - Data structure design,"['Design', 'data', 'structure', 'supports', 'following', 'two', 'void', 'bool', 'search', 'literal', 'word', 'regular', 'expression', 'string', 'containing', 'letters', 'A', 'means', 'represent', 'one', 'You', 'may', 'assume', 'words', 'consist', 'lowercase', 'letters']",2
210,Course Schedule II,"['There', 'total', 'n', 'courses', 'labeled', 'Some', 'courses', 'may', 'example', 'take', 'course', 'first', 'take', 'course', 'expressed', 'Given', 'total', 'number', 'courses', 'list', 'prerequisite', 'return', 'ordering', 'courses', 'take', 'finish', 'There', 'may', 'multiple', 'correct', 'need', 'return', 'one', 'If', 'impossible', 'finish', 'return', 'empty', 'Example', 'total', 'courses', 'To', 'take', 'course', 'finished', 'course', 'So', 'correct', 'course', 'order', 'Example', 'total', 'courses', 'To', 'take', 'course', 'finished', 'courses', 'Both', 'courses', 'taken', 'finished', 'course', 'So', 'one', 'correct', 'course', 'order', 'Another', 'correct', 'ordering', 'The', 'input', 'prerequisites', 'graph', 'represented', 'list', 'adjacency', 'Read', 'graph', 'You', 'may', 'assume', 'duplicate', 'edges', 'input']",2
209,Minimum Size Subarray Sum,"['Given', 'array', 'n', 'positive', 'integers', 'positive', 'integer', 'find', 'minimal', 'length', 'contiguous', 'subarray', 'sum', 'If', 'return', 'nums', 'subarray', 'minimal', 'length', 'problem', 'Follow', 'If', 'figured', 'try', 'coding', 'another', 'solution', 'time', 'complexity', 'log']",2
208,Implement Trie (Prefix Tree),"['Implement', 'trie', 'startsWith', 'Trie', 'trie', 'new', 'returns', 'returns', 'returns', 'returns', 'You', 'may', 'assume', 'inputs', 'consist', 'lowercase', 'letters', 'All', 'inputs', 'guaranteed']",2
207,Course Schedule,"['There', 'total', 'n', 'courses', 'labeled', 'Some', 'courses', 'may', 'example', 'take', 'course', 'first', 'take', 'course', 'expressed', 'Given', 'total', 'number', 'courses', 'list', 'prerequisite', 'possible', 'finish', 'Example', 'total', 'courses', 'To', 'take', 'course', 'finished', 'course', 'So', 'Example', 'total', 'courses', 'To', 'take', 'course', 'finished', 'course', 'take', 'course', 'also', 'finished', 'course', 'So', 'The', 'input', 'prerequisites', 'graph', 'represented', 'list', 'adjacency', 'Read', 'graph', 'You', 'may', 'assume', 'duplicate', 'edges', 'input']",2
206,Reverse Linked List,"['Reverse', 'singly', 'linked', 'Follow', 'A', 'linked', 'list', 'reversed', 'either', 'iteratively', 'Could', 'implement']",1
205,Isomorphic Strings,"['Given', 'two', 'strings', 'determine', 'Two', 'strings', 'isomorphic', 'characters', 'replaced', 'get', 'All', 'occurrences', 'character', 'must', 'replaced', 'another', 'character', 'preserving', 'order', 'No', 'two', 'characters', 'may', 'map', 'character', 'character', 'may', 'map', 'Example', 'Example', 'false', 'Example', 'true', 'You', 'may', 'assume']",1
204,Count Primes,"['Count', 'number', 'prime', 'numbers', 'less', 'There', 'prime', 'numbers', 'less']",1
203,Remove Linked List Elements,"['Remove', 'elements', 'linked', 'list', 'integers', 'value', 'val']",1
202,Happy Number,"['Write', 'algorithm', 'determine', 'number', 'A', 'happy', 'number', 'number', 'defined', 'following', 'Starting', 'positive', 'replace', 'number', 'sum', 'squares', 'repeat', 'process', 'number', 'equals', 'loops', 'endlessly', 'cycle', 'include', 'Those', 'numbers', 'process', 'ends', 'happy']",1
201,Bitwise AND of Numbers Range,"['Given', 'range', 'n', 'return', 'bitwise', 'AND', 'numbers', 'Example', 'Example']",2
200,Number of Islands,"['Given', 'grid', 'map', 'count', 'number', 'An', 'island', 'surrounded', 'water', 'formed', 'connecting', 'adjacent', 'lands', 'horizontally', 'You', 'may', 'assume', 'four', 'edges', 'grid', 'surrounded', 'Example', 'Example']",2
199,Binary Tree Right Side View,"['Given', 'binary', 'imagine', 'standing', 'right', 'side', 'return', 'values', 'nodes', 'see', 'ordered', 'top']",2
198,House Robber,"['You', 'professional', 'robber', 'planning', 'rob', 'houses', 'along', 'Each', 'house', 'certain', 'amount', 'money', 'constraint', 'stopping', 'robbing', 'adjacent', 'houses', 'security', 'system', 'connected', 'automatically', 'contact', 'police', 'two', 'adjacent', 'houses', 'broken', 'Given', 'list', 'integers', 'representing', 'amount', 'money', 'determine', 'maximum', 'amount', 'money', 'rob', 'tonight', 'without', 'alerting', 'Example', 'Rob', 'house', 'rob', 'house', 'Total', 'amount', 'rob', 'Example', 'Rob', 'house', 'rob', 'house', 'rob', 'house', 'Total', 'amount', 'rob']",1
191,Number of 1 Bits,"['Write', 'function', 'takes', 'unsigned', 'integer', 'number', 'known', 'Hamming', 'Example', 'The', 'input', 'binary', 'string', 'total', 'three', 'Example', 'The', 'input', 'binary', 'string', 'total', 'one', 'Example', 'The', 'input', 'binary', 'string', 'total', 'thirty', 'one', 'Note', 'languages', 'unsigned', 'integer', 'In', 'input', 'given', 'signed', 'integer', 'type', 'affect', 'internal', 'binary', 'representation', 'integer', 'whether', 'signed', 'In', 'compiler', 'represents', 'signed', 'integers', 'using', 'complement', 'Example', 'input', 'represents', 'signed', 'integer', 'Follow', 'If', 'function', 'called', 'many', 'would', 'optimize']",1
190,Reverse Bits,"['Reverse', 'bits', 'given', 'bits', 'unsigned', 'Example', 'The', 'input', 'binary', 'string', 'represents', 'unsigned', 'integer', 'return', 'binary', 'representation', 'Example', 'The', 'input', 'binary', 'string', 'represents', 'unsigned', 'integer', 'return', 'binary', 'representation', 'Note', 'languages', 'unsigned', 'integer', 'In', 'input', 'output', 'given', 'signed', 'integer', 'type', 'affect', 'internal', 'binary', 'representation', 'integer', 'whether', 'signed', 'In', 'compiler', 'represents', 'signed', 'integers', 'using', 'complement', 'Example', 'input', 'represents', 'signed', 'integer', 'output', 'represents', 'signed', 'integer', 'Follow', 'If', 'function', 'called', 'many', 'would', 'optimize']",1
189,Rotate Array,"['Given', 'rotate', 'array', 'right', 'k', 'Example', 'k', 'rotate', 'steps', 'rotate', 'steps', 'rotate', 'steps', 'Example', 'k', 'rotate', 'steps', 'rotate', 'steps', 'Try', 'come', 'many', 'solutions', 'least', 'different', 'ways', 'solve', 'Could', 'extra']",1
188,Best Time to Buy and Sell Stock IV,"['Say', 'array', 'ith', 'element', 'price', 'given', 'stock', 'day', 'Design', 'algorithm', 'find', 'maximum', 'You', 'may', 'complete', 'k', 'You', 'may', 'engage', 'multiple', 'transactions', 'time', 'must', 'sell', 'stock', 'buy', 'Example', 'k', 'Buy', 'day', 'sell', 'day', 'profit', 'Example', 'k', 'Buy', 'day', 'sell', 'day', 'profit', 'Then', 'buy', 'day', 'sell', 'day', 'profit']",3
187,Repeated DNA Sequences,"['All', 'DNA', 'composed', 'series', 'nucleotides', 'abbreviated', 'When', 'studying', 'sometimes', 'useful', 'identify', 'repeated', 'sequences', 'within', 'Write', 'function', 'find', 'sequences', 'occur', 'DNA']",2
179,Largest Number,"['Given', 'list', 'non', 'negative', 'arrange', 'form', 'largest', 'Example', 'Example', 'The', 'result', 'may', 'need', 'return', 'string', 'instead']",2
174,Dungeon Game,"['td', 'solid', 'td', 'The', 'demons', 'captured', 'princess', 'imprisoned', 'corner', 'The', 'dungeon', 'consists', 'M', 'x', 'N', 'rooms', 'laid', 'Our', 'valiant', 'knight', 'initially', 'positioned', 'room', 'must', 'fight', 'way', 'dungeon', 'rescue', 'The', 'knight', 'initial', 'health', 'point', 'represented', 'positive', 'If', 'point', 'health', 'point', 'drops', 'dies', 'Some', 'rooms', 'guarded', 'knight', 'loses', 'health', 'upon', 'entering', 'rooms', 'either', 'empty', 'contain', 'magic', 'orbs', 'increase', 'health', 'In', 'order', 'reach', 'princess', 'quickly', 'knight', 'decides', 'move', 'rightward', 'downward', 'Write', 'function', 'determine', 'minimum', 'initial', 'health', 'able', 'rescue', 'For', 'given', 'dungeon', 'initial', 'health', 'knight', 'must', 'least', 'follows', 'optimal', 'path', 'RIGHT', 'DOWN', 'The', 'health', 'upper', 'Any', 'room', 'contain', 'threats', 'even', 'first', 'room', 'knight', 'enters', 'room', 'princess']",3
173,Binary Search Tree Iterator,"['Implement', 'iterator', 'binary', 'search', 'tree', 'Your', 'iterator', 'initialized', 'root', 'node', 'Calling', 'return', 'next', 'smallest', 'number', 'BSTIterator', 'iterator', 'new', 'return', 'return', 'return', 'return', 'return', 'return', 'return', 'return', 'return', 'run', 'average', 'time', 'uses', 'h', 'height', 'You', 'may', 'assume', 'always', 'least', 'next', 'smallest', 'number', 'BST']",2
172,Factorial Trailing Zeroes,"['Given', 'integer', 'return', 'number', 'trailing', 'zeroes', 'Example', 'trailing', 'Example', 'one', 'trailing', 'Your', 'solution', 'logarithmic', 'time']",1
171,Excel Sheet Column Number,"['Given', 'column', 'title', 'appear', 'Excel', 'return', 'corresponding', 'column', 'For', 'A', 'B', 'C', 'Z', 'AA', 'AB', 'Example', 'Example', 'Example']",1
169,Majority Element,"['Given', 'array', 'size', 'find', 'majority', 'The', 'majority', 'element', 'element', 'appears', 'You', 'may', 'assume', 'array', 'majority', 'element', 'always', 'exist', 'Example', 'Example']",1
168,Excel Sheet Column Title,"['Given', 'positive', 'return', 'corresponding', 'column', 'title', 'appear', 'Excel', 'For', 'AB', 'Example', 'Example', 'Example']",1
167,Two Sum II - Input array is sorted,"['Given', 'array', 'integers', 'already', 'sorted', 'ascending', 'find', 'two', 'numbers', 'add', 'specific', 'target', 'The', 'function', 'twoSum', 'return', 'indices', 'two', 'numbers', 'add', 'must', 'less', 'Your', 'returned', 'answers', 'You', 'may', 'assume', 'input', 'would', 'exactly', 'one', 'solution', 'may', 'use', 'element', 'numbers', 'target', 'The', 'sum', 'Therefore']",1
166,Fraction to Recurring Decimal,"['Given', 'two', 'integers', 'representing', 'numerator', 'denominator', 'return', 'fraction', 'string', 'If', 'fractional', 'part', 'enclose', 'repeating', 'part', 'Example', 'numerator', 'denominator', 'Example', 'numerator', 'denominator', 'Example', 'numerator', 'denominator']",2
165,Compare Version Numbers,"['Compare', 'two', 'version', 'numbers', 'If', 'return', 'return', 'return', 'You', 'may', 'assume', 'version', 'strings', 'contain', 'digits', 'The', 'character', 'represent', 'decimal', 'point', 'used', 'separate', 'number', 'For', 'way', 'version', 'fifth', 'revision', 'second', 'You', 'may', 'assume', 'default', 'revision', 'number', 'level', 'version', 'number', 'For', 'version', 'number', 'revision', 'number', 'first', 'second', 'level', 'revision', 'Its', 'third', 'fourth', 'level', 'revision', 'number', 'Example', 'Example', 'Example', 'Example', 'Ignoring', 'leading', 'represent', 'number', 'Example', 'The', 'first', 'version', 'number', 'third', 'level', 'revision', 'means', 'third', 'level', 'revision', 'number', 'default', 'Version', 'strings', 'composed', 'numeric', 'strings', 'separated', 'dots', 'numeric', 'strings', 'may', 'leading', 'Version', 'strings', 'start', 'end', 'two', 'consecutive']",2
164,Maximum Gap,"['Given', 'unsorted', 'find', 'maximum', 'difference', 'successive', 'elements', 'sorted', 'Return', 'array', 'contains', 'less', 'Example', 'The', 'sorted', 'form', 'array', 'maximum', 'difference', 'Example', 'The', 'array', 'contains', 'less', 'therefore', 'return', 'You', 'may', 'assume', 'elements', 'array', 'integers', 'fit', 'signed', 'integer', 'Try', 'solve', 'linear']",3
162,Find Peak Element,"['A', 'peak', 'element', 'element', 'greater', 'Given', 'input', 'array', 'find', 'peak', 'element', 'return', 'The', 'array', 'may', 'contain', 'multiple', 'case', 'return', 'index', 'one', 'peaks', 'You', 'may', 'imagine', 'Example', 'nums', 'peak', 'element', 'function', 'return', 'index', 'number', 'Example', 'nums', 'Your', 'function', 'return', 'either', 'index', 'number', 'peak', 'element', 'index', 'number', 'peak', 'element', 'Your', 'solution', 'logarithmic']",2
160,Intersection of Two Linked Lists,"['Write', 'program', 'find', 'node', 'intersection', 'two', 'singly', 'linked', 'lists', 'For', 'following', 'two', 'linked', 'begin', 'intersect', 'node', 'Example', 'intersectVal', 'listA', 'listB', 'skipA', 'skipB', 'Reference', 'node', 'value', 'Input', 'The', 'intersected', 'value', 'must', 'two', 'lists', 'From', 'head', 'reads', 'From', 'head', 'reads', 'There', 'nodes', 'intersected', 'node', 'There', 'nodes', 'intersected', 'node', 'Example', 'listA', 'listB', 'skipA', 'skipB', 'Reference', 'node', 'value', 'Input', 'intersected', 'value', 'must', 'two', 'lists', 'From', 'head', 'reads', 'From', 'head', 'reads', 'There', 'nodes', 'intersected', 'node', 'There', 'node', 'intersected', 'node', 'Example', 'intersectVal', 'listA', 'listB', 'skipA', 'skipB', 'Input', 'From', 'head', 'reads', 'From', 'head', 'reads', 'Since', 'two', 'lists', 'intersectVal', 'must', 'skipA', 'skipB', 'arbitrary', 'The', 'two', 'lists', 'return', 'If', 'two', 'linked', 'lists', 'intersection', 'return', 'The', 'linked', 'lists', 'must', 'retain', 'original', 'structure', 'function', 'You', 'may', 'assume', 'cycles', 'anywhere', 'entire', 'linked', 'Your', 'code', 'preferably', 'run', 'time', 'use']",1
155,Min Stack,"['Design', 'stack', 'supports', 'retrieving', 'minimum', 'element', 'constant', 'Push', 'element', 'x', 'onto', 'Removes', 'element', 'top', 'Get', 'top', 'Retrieve', 'minimum', 'element', 'MinStack', 'minStack', 'new', 'Returns', 'Returns', 'Returns']",1
154,Find Minimum in Rotated Sorted Array II,"['Suppose', 'array', 'sorted', 'ascending', 'order', 'rotated', 'pivot', 'unknown', 'become', 'Find', 'minimum', 'The', 'array', 'may', 'contain', 'Example', 'Example', 'This', 'follow', 'problem', 'Minimum', 'Rotated', 'Sorted', 'Would', 'allow', 'duplicates', 'affect', 'How']",3
153,Find Minimum in Rotated Sorted Array,"['Suppose', 'array', 'sorted', 'ascending', 'order', 'rotated', 'pivot', 'unknown', 'become', 'Find', 'minimum', 'You', 'may', 'assume', 'duplicate', 'exists', 'Example', 'Example']",2
152,Maximum Product Subarray,"['Given', 'integer', 'find', 'contiguous', 'subarray', 'within', 'array', 'least', 'one', 'largest', 'Example', 'largest', 'product', 'Example', 'result', 'cannot']",2
151,Reverse Words in a String,"['Given', 'input', 'reverse', 'string', 'word', 'Example', 'sky', 'sky', 'Example', 'Your', 'reversed', 'string', 'contain', 'leading', 'trailing', 'Example', 'good', 'good', 'You', 'need', 'reduce', 'multiple', 'spaces', 'two', 'words', 'single', 'space', 'reversed', 'A', 'word', 'defined', 'sequence', 'Input', 'string', 'may', 'contain', 'leading', 'trailing', 'reversed', 'string', 'contain', 'leading', 'trailing', 'You', 'need', 'reduce', 'multiple', 'spaces', 'two', 'words', 'single', 'space', 'reversed', 'Follow', 'For', 'C', 'try', 'solve', 'extra']",2
